id,naslov,leto,ocena,oznaka,cas,opis,cena,zasluzek
1488589,Guillermo del Toro&#x27;s Pinocchio,2022,7.6,PG,117,"A father&apos;s wish magically brings a wooden boy to life in Italy, giving him a chance to care for the child.",35000000,109846
1630029,Avatar: Pot vode,2022,7.5,PG-13,192,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na&apos;vi race to protect their home.",350000000,2320250281
13669038,Women Talking,2022,6.9,PG-13,104,"Do nothing, stay and fight, or leave. In 2010, the women of an isolated religious community grapple with reconciling a brutal reality with their faith.",,9276103
9114286,Črni panter: Wakanda za vedno,2022,6.7,PG-13,161,The people of Wakanda fight to protect their home from intervening world powers as they mourn the death of King T&apos;Challa.,250000000,859208836
24082438,20 Days in Mariupol,2023,8.6,TV-PG,95,"As the Russian invasion begins, a team of Ukrainian journalists trapped in the besieged city of Mariupol struggle to continue their work documenting the war&apos;s atrocities.",,20555
15398776,Oppenheimer,2023,8.3,R,180,The story of American scientist J. Robert Oppenheimer and his role in the development of the atomic bomb.,100000000,974056540
23289160,Gojira -1.0,2023,8.0,PG-13,124,"Post war Japan is at its lowest point when a new crisis emerges in the form of a giant monster, baptized in the horrific power of the atomic bomb.",15000000,115857413
14230458,Nesrečna bitja,2023,7.9,R,141,"An account of the fantastical evolution of Bella Baxter, a young woman brought back to life by the brilliant and unorthodox scientist Dr. Godwin Baxter.",35000000,117503560
14849194,The Holdovers,2023,7.9,R,133,A cranky history teacher at a prep school is forced to remain on campus over the holidays with a grieving cook and a troubled student who has no place to go.,,44645823
17009710,Anatomie d&#x27;une chute,2023,7.7,R,151,A woman is suspected of murder after her husband&apos;s death; their half-blind son faces a moral dilemma as the main witness.,6200000,35610683
6587046,Kimitachi wa dô ikiru ka,2023,7.6,PG-13,124,"In the wake of his mother&apos;s death and his father&apos;s remarriage, a headstrong boy named Mahito ventures into a dreamlike world shared by both the living and the dead.",,173217725
23561236,American Fiction,2023,7.5,R,117,A novelist who&apos;s fed up with the establishment profiting from Black entertainment uses a pen name to write a book that propels him into the heart of the hypocrisy and madness he claims to disdain.,,22483370
7160372,The Zone of Interest,2023,7.4,PG-13,105,Auschwitz commandant Rudolf Höss and his wife Hedwig strive to build a dream life for their family in a house and garden beside the camp.,,48912933
1517268,Barbie,2023,6.8,PG-13,114,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",100000000,1445638421
